2.38891	59.517
2.38431	57.102
2.37974	54.851
2.37518	52.93
2.37064	50.898
2.36611	48.946
2.3616	47.14
2.35711	45.359
2.35264	43.364
2.34819	41.732
2.34375	40.162
2.33933	38.694
2.33492	37.226
2.33053	35.925
2.32616	34.578
2.3218	33.394
2.31746	31.887
2.31314	30.802
2.30883	29.686
2.30454	28.52
2.30026	27.612
2.296	26.819
2.29176	26.004
2.28753	25.264
2.28332	24.465
2.27912	23.768
2.27494	23.03
2.27077	22.383
2.26662	21.687
2.26249	21.057
2.25837	20.446
2.25426	19.853
2.25017	19.287
2.24609	18.837
2.24203	18.332
2.23798	17.853
2.23395	17.417
2.22993	16.955
2.22593	16.528
2.22194	16.061
2.21797	15.597
2.214	15.257
2.21006	14.789
2.20613	14.451
2.20221	14.111
2.1983	13.757
2.19441	13.458
2.19053	13.025
2.18667	12.703
2.18282	12.445
2.17898	12.136
2.17516	11.795
2.17135	11.54
2.16756	11.306
2.16377	11.023
2.16	10.787
2.15625	10.594
2.1525	10.346
2.14877	10.195
2.14506	9.991
2.14135	9.815
2.13766	9.695
2.13398	9.499
2.13031	9.345
2.12666	9.227
2.12302	9.082
2.11939	8.981
2.11577	8.824
2.11217	8.722
2.10858	8.612
2.105	8.517
2.10143	8.389
2.09787	8.321
2.09433	8.219
2.0908	8.124
2.08728	8.048
2.08377	7.947
2.08027	7.861
2.07679	7.804
2.07332	7.719
2.06985	7.626
2.0664	8.389
2.06297	8.321
2.05954	8.219
2.05612	8.124
2.05272	8.048
2.04933	7.947
2.04594	7.861
2.04257	7.804
2.03921	7.719
2.03587	7.626
